node,CLUSTER,s_eq,eigenvector_centrality,conexiones_anomalas,indice_frontera,d_anom,p_anom,degree_total
David Sandoval,-1,0.058823529411764705,0.006930019451716798,8.470588235294118,1.0579722451427045,3,0.3333333333333333,18
Patricio Colivoro,1,0.0,0.00024686270589510873,1.0,0.34657359027997264,0,0.0,2
Loreto Seguel,1,1.0,-0.0005491441957899636,0.0,0.0,0,0.0,3
Camilo Riffo,1,1.0,0.0020974038851737536,0.0,0.0,0,0.0,1
Hugo Éric Flores Cervantes,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
Juan José Omella,-1,-1.0,0.0001606978798971614,0.0,0.0,0,0.0,5
William Rogers,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
José Manuel Rojo Edwards Silva,1,1.0,0.00011499662255297027,0.0,0.0,0,0.0,1
Francisco Huenchumilla Jaramillo,-1,-1.0,0.0313719532845418,0.0,0.0,0,0.0,7
Servicio Nacional de Migraciones,0,0.0,0.0,1.5,0.45814536593707755,0,0.0,3
Fernando Carreño,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
Cámara de Diputadas y Diputados de Chile,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
Andrés Zaldívar,1,1.0,7.020554715350939e-19,0.0,0.0,0,0.0,1
George Lucas,0,0.0,0.0,1.5,0.45814536593707755,0,0.0,3
J. J. Abrams,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
Rian Johnson,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Gareth Edwards,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Emilio Boccazzi,1,-1.0,-0.028479114507684443,0.0,0.0,0,0.0,4
Industria salmonera,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
Comités Regionales de Uso de Borde Costero,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
Estado chileno,0,0.0,0.0,7.0,1.0397207708399179,0,0.0,14
Comunidades Kawésqar,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Pueblos originarios,0,0.0,0.0,1.5,0.45814536593707755,0,0.0,3
Carlos Cartagena,-1,-1.0,0.0009717954503607604,0.0,0.0,0,0.0,1
Bernd Oberpaur,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
Jana Rude,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
Carolina Muñoz,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
Carolina Asenjo,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
Felipe Benavente,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Beniamino Stella,-1,0.0,-0.0001842248745595893,1.0,0.34657359027997264,0,0.0,2
Francisco Javier Errázuriz,-1,-0.2,-0.0007118034879797564,3.6,0.6104225213980197,0,0.0,9
Gerhard Muller,1,-1.0,-0.00027017214628052085,0.0,0.0,0,0.0,3
Fridolin Ambongo,-1,-0.42857142857142855,0.001884455431584597,2.2857142857142856,0.33988116196395324,0,0.0,8
Hernán Martínez,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Miguel,1,1.0,-1.422753657866267e-18,0.0,0.0,0,0.0,2
Gabriel,1,0.0,0.0013310284303325213,4.0,0.8047189562170501,1,0.25,8
Paula,1,0.0,0.000575978528578036,1.0,0.34657359027997264,1,1.0,2
Irina,0,1.0,0.0,0.0,0.0,0,0.0,1
Eduardo,1,1.0,-5.8058315682453945e-05,0.0,0.0,0,0.0,5
CUT,-1,-0.7777777777777778,0.0285014414734571,1.0,0.07701635339554948,0,0.0,9
Kristen Welker,1,1.0,-3.7500939649907727e-19,0.0,0.0,0,0.0,1
Matías Acevedo,0,-0.3333333333333333,0.0,2.3333333333333335,0.4013242681086454,0,0.0,7
Juan Ortiz,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Niu Qingbao,-1,-0.5,-0.0004893751126861411,1.25,0.2027325540540822,1,1.0,5
Segundo Suárez,0,-1.0,0.0,0.0,0.0,0,0.0,2
Gabriel Salazar,0,-1.0,0.0,0.0,0.0,0,0.0,6
Carlos Cáceres,1,0.6,-0.007970041918326677,1.0,0.13862943611198905,0,0.0,5
Daniel Bontempi,0,0.0,0.0,3.5,0.7520386983881371,0,0.0,7
Jorge Camiroaga,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
María de la Luz Fernández,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
Francisco Bontempi,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Santiago González,0,-1.0,0.0,0.0,0.0,0,0.0,4
Osvaldo Corrales,0,-1.0,0.0,0.0,0.0,0,0.0,4
Lucas Palacios,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Roberto Ampuero,1,-0.3333333333333333,-0.009547543731024701,3.333333333333334,0.48877902293114245,1,0.16666666666666666,10
Fidel Castro,-1,-0.5,0.0009682472314017052,2.0,0.27465307216702745,0,0.0,8
Miguel Ángel Becker Alvear,0,0.0,0.0,3.0,0.6931471805599453,0,0.0,6
Directiva del PS,-1,-1.0,-0.0023298543163072605,0.0,0.0,0,0.0,1
Tribunal Supremo,1,0.5,-0.0012318794822946903,1.75,0.25290022791961997,0,0.0,7
Julia Panez,0,1.0,0.0,0.0,0.0,0,0.0,4
Patricio Solís,1,1.0,0.0012880637139924369,0.0,0.0,0,0.0,4
Alejandra Koch,0,0.0,0.0,1.5,0.45814536593707755,0,0.0,3
Pablo Genta,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Lucía Etcheverry,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
Jorge Gandini,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Mauricio Viera,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
Raúl Prebisch,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
Friedrich Hayek,0,1.0,0.0,0.0,0.0,0,0.0,2
Milton Friedman,0,1.0,0.0,0.0,0.0,0,0.0,3
Supreme Court of Brazil,1,1.0,2.316154360599572e-05,0.0,0.0,0,0.0,1
Leandro Echenique,1,1.0,-1.0003497916709816e-18,0.0,0.0,0,0.0,1
Alcalde de Santiago,1,1.0,-0.007825206166201509,0.0,0.0,0,0.0,1
Paulina Nazal,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Jessica López,0,-0.6,0.0,2.6,0.25618676909241284,0,0.0,13
Nuevo Pudahuel,0,0.0,0.0,2.0,0.5493061443340549,0,0.0,4
Felipe Parra,-1,0.0,8.708917244366578e-19,1.5,0.45814536593707755,0,0.0,3
Etcheverry,-1,0.42857142857142855,0.010363686140074322,2.0,0.31388922533374564,0,0.0,7
Edmundo González,-1,-0.5,0.0017332323628219636,2.0,0.27465307216702745,1,1.0,8
Amnistía Internacional,0,-0.2,0.0,2.4000000000000004,0.48951017264884644,0,0.0,6
Alex Aldas,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Hugh Todd,0,-1.0,0.0,0.0,0.0,0,0.0,5
Bharrat Jagdeo,0,-1.0,0.0,0.0,0.0,0,0.0,2
Laura Fernanda Leguizamón,0,0.0,0.0,3.0,0.6931471805599453,0,0.0,6
Empleada doméstica,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Organización de Naciones Unidas,0,-1.0,0.0,0.0,0.0,0,0.0,4
Estado de Chile,0,-1.0,0.0,0.0,0.0,0,0.0,10
Claudio Narea,0,0.0,0.0,2.5,0.626381484247684,0,0.0,5
Mohamed Salah,0,0.0,0.0,2.0,0.5493061443340549,0,0.0,4
Kevin de Bruyne,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
Ali,0,0.0,0.0,2.0,0.5493061443340549,0,0.0,4
Corte Internacional de Justicia,0,-1.0,0.0,0.0,0.0,0,0.0,3
Mario Waissbluth,-1,-1.0,2.943702120319179e-19,0.0,0.0,0,0.0,1
Kathrin Muehlbronner,0,-1.0,0.0,0.0,0.0,0,0.0,2
Mauricio Guzmán,-1,-1.0,-0.0013132427628868093,0.0,0.0,0,0.0,2
Jakob Stausholm,-1,-1.0,0.0011639406186832004,0.0,0.0,0,0.0,1
Alejandro Bezanilla,-1,-1.0,8.322000942700019e-19,0.0,0.0,0,0.0,1
Óscar Guillermo Garretón,1,0.3333333333333333,-0.007571655392834119,1.3333333333333335,0.28243262012906795,0,0.0,4
Guadalupe N,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
Rafael N,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
Ángela Guajardo,1,1.0,-7.987970424684215e-19,0.0,0.0,0,0.0,2
Juan Manuel Astorga,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Soledad Onetto,0,-1.0,0.0,0.0,0.0,0,0.0,3
Ramón Ulloa,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
Andrea Arístegui,0,-1.0,0.0,0.0,0.0,0,0.0,5
Steve Bannon,1,0.5,0.005050282313624263,1.0,0.17328679513998632,0,0.0,4
El Mercurio,0,0.0,0.0,2.5,0.626381484247684,0,0.0,5
Sector Empresarial Chileno,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
Jaime Orpis,0,-1.0,0.0,0.0,0.0,0,0.0,3
Karina Oliva,-1,-1.0,-0.028002526256876565,0.0,0.0,0,0.0,4
Alcalde de Arica,0,-1.0,0.0,0.0,0.0,0,0.0,5
Unión Europea,1,-0.3333333333333333,0.0030541045162163294,1.0,0.23104906018664842,1,0.5,3
Administración Biden,1,1.0,0.004286959138969675,0.0,0.0,0,0.0,1
Gonzalo Cárcamo,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Saab,-1,-1.0,0.00012242053037890405,0.0,0.0,0,0.0,1
Juan Pablo Guanipa,-1,0.1111111111111111,0.002806578256281606,5.333333333333333,0.820367417999258,0,0.0,12
Eddie Vedder,0,1.0,0.0,0.0,0.0,0,0.0,2
Horst Paulmann Kemna,0,0.0,0.0,1.5,0.45814536593707755,0,0.0,3
Manfred Paulmann Koepfer,0,0.0,0.0,1.5,0.45814536593707755,0,0.0,3
Rodrigo Gálvez,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
Patricio Ramírez,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
Juan Carlos Monedero,0,0.0,0.0,2.0,0.5493061443340549,0,0.0,4
Íñigo Errejón,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
Luca Costantini,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
ONU Chile,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
Comisión para la Paz y el Entendimiento,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
Fiscalía Nacional Económica,0,0.0,0.0,12.5,1.3013448427221919,0,0.0,25
Funcionarios estatales,0,-1.0,0.0,0.0,0.0,0,0.0,3
Directora de Presupuestos,-1,-0.3333333333333333,-0.001701259160994641,1.0,0.23104906018664842,1,1.0,3
Johannes Kayser,-1,-1.0,-1.9148913431438926e-18,0.0,0.0,0,0.0,1
Maximiliano Luksic,-1,0.3333333333333333,-0.006821230731253422,1.0,0.23104906018664842,2,1.0,3
Pia Kjaersgaard,0,-1.0,0.0,0.0,0.0,0,0.0,1
Manuela Caiani,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
Rodrigo Ruiz,-1,-1.0,-0.0002665603152853934,0.0,0.0,0,0.0,4
Helia Molina,-1,-0.6363636363636364,0.0012863017670565113,2.5454545454545454,0.23012115878750472,0,0.0,14
Unión Demócrata Cristiana,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Partido Socialdemócrata,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
Ilan Pappé,-1,-1.0,-0.0005028366287046492,0.0,0.0,0,0.0,6
Frédéric Le Baux,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
Rita Cox,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
Óscar Acuña Poblete,-1,-1.0,0.0005500347971097868,0.0,0.0,0,0.0,5
José Luis Bibbó,0,0.0,0.0,3.0,0.6931471805599453,0,0.0,6
Luis Jiménez,0,0.0,0.0,3.5,0.7520386983881371,0,0.0,7
Marco Enríquez,0,0.3333333333333333,0.0,1.0,0.23104906018664842,0,0.0,3
Rodrigo Vidal Rojas,-1,-1.0,0.012269251328090789,0.0,0.0,0,0.0,11
Parliamentarians of Frente Amplio,-1,-1.0,0.02800252625687656,0.0,0.0,0,0.0,1
Parliamentarians of Partido Social Cristiano,-1,-1.0,-0.028002526256876572,0.0,0.0,0,0.0,1
Sara Concha Smith,1,-1.0,-0.029438982568426815,0.0,0.0,0,0.0,2
Francesca Muñoz González,-1,-1.0,-0.02943898256842682,0.0,0.0,0,0.0,2
Giorgi Boccardo,-1,-1.0,1.0607750586321047e-18,0.0,0.0,0,0.0,1
Rafal Trzaskowski,0,1.0,0.0,0.0,0.0,0,0.0,4
Andrzej Duda,0,1.0,0.0,0.0,0.0,0,0.0,3
Eduardo Bolsonaro,1,1.0,-0.004538427021532907,0.0,0.0,0,0.0,5
Edgar Humberto Arias Alba,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
Alejandro Armenta,0,-0.3333333333333333,0.0,4.0,0.5364793041447,0,0.0,12
Gobernador,0,0.0,0.0,3.5,0.7520386983881371,0,0.0,7
Nathalie Castillo,-1,-0.14285714285714285,0.03786658643943708,3.428571428571429,0.6377473094699285,1,0.3333333333333333,8
Marcos Emilfork,0,1.0,0.0,0.0,0.0,0,0.0,2
Ramón Almanza,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
Sergio Martínez Carrasco,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
Organizaciones de derechos humanos,1,1.0,0.00043248065410309293,0.0,0.0,0,0.0,1
Vitinha,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
Kvaratskhelia,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Désiré Doué,0,0.0,0.0,1.5,0.45814536593707755,0,0.0,3
Paulo Pacheco,-1,0.0,0.0016878518379467142,1.5,0.45814536593707755,1,1.0,3
Gladys Göede Gars,0,-1.0,0.0,0.0,0.0,0,0.0,5
Cristian Giadach,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Bombo Fica,0,-1.0,0.0,0.0,0.0,0,0.0,5
Coco Legrand,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
Stefan Kramer,0,-1.0,0.0,0.0,0.0,0,0.0,4
Felipe Avello,0,0.0,0.0,1.5,0.45814536593707755,0,0.0,3
Mario Velasco,0,0.0,0.0,2.0,0.5493061443340549,0,0.0,4
Sergio Rojas,0,0.0,0.0,6.5,1.0074515102711323,0,0.0,13
Hugo,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Daniella Campos,0,1.0,0.0,0.0,0.0,0,0.0,13
Luis Sandoval,0,0.0,0.0,2.0,0.5493061443340549,0,0.0,4
Orellana,-1,-1.0,0.0320510458423739,0.0,0.0,0,0.0,4
Eduardo Durán,-1,-0.6,-0.03187170786931551,1.4000000000000001,0.17509374747078002,1,1.0,7
Francisca Bello,1,0.0,0.025434232307762903,5.0,0.8958797346140275,1,0.3333333333333333,10
Ericka Ñanco,-1,-1.0,0.03041799170628345,0.0,0.0,0,0.0,6
Roberto Vargas,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Pablo Cifuentes,-1,-1.0,-4.267222199212697e-19,0.0,0.0,0,0.0,2
Marcelino Aguayo Concha,0,0.0,0.0,2.0,0.5493061443340549,0,0.0,4
Carlos Fernández,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
Miguel Alfonso Meza,-1,-1.0,-0.00032775646164947143,0.0,0.0,0,0.0,1
José del Tronco,-1,-1.0,-0.000327756461649472,0.0,0.0,0,0.0,2
Hernán Palma,1,-0.3333333333333333,0.005393034811880192,2.666666666666667,0.43309432804342035,2,0.5,8
Piotr Buras,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Rafael Rubio Núñez,-1,-1.0,1.8816385657126555e-18,0.0,0.0,0,0.0,1
Fernando Karadima,0,-1.0,0.0,0.0,0.0,0,0.0,4
James Hamilton,0,-1.0,0.0,0.0,0.0,0,0.0,2
Juan Carlos Cruz,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Juan Andrés Murillo,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Pablo Zamora Cantillana,0,1.0,0.0,0.0,0.0,0,0.0,2
Margaret Satterthwaite,-1,-1.0,-0.0003277564616494708,0.0,0.0,0,0.0,1
Arturo Giesemann,-1,-1.0,0.0005403790445635231,0.0,0.0,0,0.0,2
Wilson Rojas Gallardo,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
D.P.V.,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Valeria Paredes Recabarren,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
José Luis Matamala Vargas,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
Carlos González,0,0.0,0.0,1.5,0.45814536593707755,0,0.0,3
Gonzalo Sanhueza,1,1.0,-0.007825206166201507,0.0,0.0,0,0.0,3
Ignacio Irarrázaval,-1,-1.0,0.0015383165642999703,0.0,0.0,0,0.0,5
Salvador Valdés,0,-1.0,0.0,0.0,0.0,0,0.0,2
Elena Caffarena,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
Marta Vergara,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
Jou Kaiser,0,-1.0,0.0,0.0,0.0,0,0.0,3
Claudio Elórtegui,-1,-1.0,0.005927769908654289,0.0,0.0,0,0.0,1
President Boric,0,0.0,0.0,1.5,0.45814536593707755,0,0.0,3
Priscilla Castro,0,0.0,0.0,2.0,0.5493061443340549,0,0.0,4
Olaf Sundemeyer,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Lorena Donoso,1,1.0,0.00084394927663395,0.0,0.0,0,0.0,2
Alejandro Jofré,1,1.0,0.0008439492766339479,0.0,0.0,0,0.0,2
Andrea Muñoz,0,-1.0,0.0,0.0,0.0,0,0.0,2
Rodrigo Valenzuela,0,0.0,0.0,5.5,0.9359010884507957,0,0.0,11
Rodrigo Chamorro,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
Richard Rick Yoneoka,-1,-1.0,-7.215773948276204e-19,0.0,0.0,0,0.0,1
Raúl de la Puente,0,-1.0,0.0,0.0,0.0,0,0.0,1
Carlos Insunza,0,-1.0,0.0,0.0,0.0,0,0.0,2
José Pérez Debelli,-1,-0.75,0.030651126204129398,2.25,0.14733187454270577,0,0.0,18
Alberto de Larraín,-1,-1.0,-4.610277000928391e-19,0.0,0.0,0,0.0,1
Luisa Fassi,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Rob Worsoff,0,1.0,0.0,0.0,0.0,0,0.0,7
Teresa Marinovic,-1,1.0,0.010643984861547103,0.0,0.0,0,0.0,3
Federico Sturzenegger,0,1.0,0.0,0.0,0.0,0,0.0,2
Alberto Fernández,0,-0.25,0.0,4.875,0.6640147725113335,0,0.0,13
Sergio Romero,1,1.0,1.7064647649562213e-18,0.0,0.0,0,0.0,3
José Maza Sancho,-1,-1.0,-0.028002526256876575,0.0,0.0,0,0.0,4
Patricia Bullrich,1,0.4,-0.002332602865479658,3.5999999999999996,0.45781689104851475,1,0.3333333333333333,12
María José Cumplido,1,1.0,0.0020974038851737523,0.0,0.0,0,0.0,2
Anamaría Arriagada,0,-0.2,0.0,2.4000000000000004,0.48951017264884644,0,0.0,6
Ministerio español de Cultura,0,0.0,0.0,1.5,0.45814536593707755,0,0.0,3
Cristóbal Marín,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Juan José Santos,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
Wiener,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Octavio González,-1,-0.5,-0.02804009700418237,1.0,0.17328679513998632,0,0.0,4
Fernando Sarney,0,0.0,0.0,2.5,0.626381484247684,0,0.0,5
Ednaldo Rodrigues,0,-1.0,0.0,0.0,0.0,0,0.0,13
Taylor Swift,-1,-0.6,0.004782730141446371,1.2000000000000002,0.15769147207285408,0,0.0,6
Tino Gagliard,-1,0.0,0.0044955777154389275,1.0,0.34657359027997264,0,0.0,2
Radio y Televisión Española,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Tony Aguilar,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
Julia Varela,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Unión Europea de Radiodifusión,0,0.0,0.0,1.5,0.45814536593707755,0,0.0,3
Yuval Raphael,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Andrés Olea,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Camila,0,0.0,0.0,2.0,0.5493061443340549,0,0.0,4
Enmanuel Torres,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Valentina Morgado,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Martín Hevia,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Jamieson Greer,-1,-0.3333333333333333,2.4490232805203617e-05,1.666666666666667,0.3269430843372421,1,1.0,5
Javier Etcheberry,-1,-0.5,-0.003248868624037547,6.75,0.5119232108413139,0,0.0,27
Karla Flores,-1,-1.0,0.02806927692677857,0.0,0.0,0,0.0,2
Felipe Sandoval,1,0.3333333333333333,-0.0002422485735380623,1.0,0.23104906018664842,0,0.0,3
Cristián Toloza,1,1.0,0.0015375581334294852,0.0,0.0,0,0.0,2
Ricardo Izurieta,1,1.0,0.001537558133429484,0.0,0.0,0,0.0,2
Karinna Fernández,-1,0.0,0.00016327768168893675,1.0,0.34657359027997264,0,0.0,2
Alfredo Sánchez Domínguez,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Fiscalía General de Justicia del estado,0,0.0,0.0,1.5,0.45814536593707755,0,0.0,3
Padres de la víctima,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Rubén Ibarra Reyes,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
Marcelo Trivelli,0,-0.3333333333333333,0.0,2.3333333333333335,0.4013242681086454,0,0.0,7
Génesis Lagos,0,0.0,0.0,1.5,0.45814536593707755,0,0.0,3
Claudio Varas,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
Javiera Cienfuegos,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Pablo Madrid,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Ramón Balcázar,0,0.0,0.0,1.5,0.45814536593707755,0,0.0,3
Javiera Pérez,0,0.0,0.0,1.5,0.45814536593707755,0,0.0,3
Rodrigo Astorga,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
René Descartes,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
Arne Naess,0,0.0,0.0,1.5,0.45814536593707755,0,0.0,3
Edgar Morin,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
Robert Hur,-1,-1.0,-0.0004809033273109712,0.0,0.0,0,0.0,1
Disney,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
Lucasfilm,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Epic Games,0,0.0,0.0,1.5,0.45814536593707755,0,0.0,3
Frutilla,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Luis Slimming,0,0.0,0.0,1.5,0.45814536593707755,0,0.0,3
Esposa de Luis Slimming,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Ricardo Foretich,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Andrés Danza,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
Christian Grollmus,-1,-1.0,-0.0005445895386053015,0.0,0.0,0,0.0,2
Camila Espinoza,-1,-1.0,-3.9399308407324264e-19,0.0,0.0,0,0.0,1
Martina Yopo Díaz,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Gioconda Belli,0,-1.0,0.0,0.0,0.0,0,0.0,4
Luis Stuven,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
Luz Renata Infante,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
Ricardo Pizarro,0,-1.0,0.0,0.0,0.0,0,0.0,2
Pablo Quezada,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Andrés Vio,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Javier Jaque,0,-1.0,0.0,0.0,0.0,0,0.0,4
Contanza Martínez,-1,-1.0,-0.0007766222186630597,0.0,0.0,0,0.0,1
Harald Beyer,0,-1.0,0.0,0.0,0.0,0,0.0,5
Undurraga,0,0.0,0.0,3.0,0.6931471805599453,0,0.0,6
Andrés Coublé,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
Ivette Avaria,1,1.0,3.5819689095134387e-19,0.0,0.0,0,0.0,1
Corte de Apelaciones de Antofagasta,1,1.0,0.002011073984452172,0.0,0.0,0,0.0,7
Aldo Lema,-1,0.0,-0.0033089423558025815,1.5,0.45814536593707755,1,1.0,3
Pablo Correa,-1,-1.0,-0.0017539601075448133,0.0,0.0,0,0.0,1
Andrea Repetto,-1,-1.0,-2.8360684582148826e-20,0.0,0.0,0,0.0,3
Xavi Hernández,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
David Villa,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Lamine Yamal Nasraoui Ebana,0,0.0,0.0,2.0,0.5493061443340549,0,0.0,4
Lars Kastrup,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Rubén Díez,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Movimiento de Integración y Liberación Homosexual,0,-1.0,0.0,0.0,0.0,0,0.0,13
Christi No,0,1.0,0.0,0.0,0.0,0,0.0,3
Daily Mail,0,1.0,0.0,0.0,0.0,0,0.0,5
Ari Aster,0,1.0,0.0,0.0,0.0,0,0.0,4
Amiga del autor,0,0.0,0.0,2.0,0.5493061443340549,0,0.0,4
Magdalena Serrano,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Francisca Lavandero,0,0.0,0.0,2.5,0.626381484247684,0,0.0,5
Corporación Chilena de la Madera,1,1.0,-9.776078670063352e-19,0.0,0.0,0,0.0,1
Authorities of Germany,1,1.0,0.001546914823261437,0.0,0.0,0,0.0,2
Ignacio Fernández,0,0.0,0.0,0.5,0.2027325540540822,0,0.0,1
Gorila,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
Cien hombres,0,0.0,0.0,1.5,0.45814536593707755,0,0.0,3
Mr. Beast,0,0.0,0.0,1.5,0.45814536593707755,0,0.0,3
Renaud Joannes-Boyau,0,0.0,0.0,2.0,0.5493061443340549,0,0.0,4
Álvaro Carter,-1,0.0,-0.0022724846664307764,2.0,0.5493061443340549,1,0.5,4
Minister of Housing,0,1.0,0.0,0.0,0.0,0,0.0,3
Olaf Scholz,0,-1.0,0.0,0.0,0.0,0,0.0,4
Nancy Faeser,0,0.0,0.0,2.0,0.5493061443340549,0,0.0,4
Franz Zabaleta,-1,-1.0,-0.00029973638370771235,0.0,0.0,0,0.0,2
Wilfredo Chávez,0,-1.0,0.0,0.0,0.0,0,0.0,1
Jorge Jesus,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
Confederación Brasileña de Fútbol,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
Junta Nacional,1,1.0,-1.6406862580699146e-18,0.0,0.0,0,0.0,2
Directiva Nacional,0,1.0,0.0,0.0,0.0,0,0.0,2
Manuel de la Rocha,0,0.0,0.0,1.0,0.34657359027997264,0,0.0,2
Marc Murtra,0,0.0,0.0,2.0,0.5493061443340549,0,0.0,4
